sample_idx,match_f1,ordered_f1,kendall_tau,tau_normalized,precision,recall,num_predicted_steps,num_reference_steps
0,0.3636363636363636,0.3636363636363636,1.0,1.0,1.0,0.2222222222222222,2,9
1,0.5,0.5,1.0,1.0,1.0,0.3333333333333333,3,9
2,0.7692307692307693,0.6538461538461539,0.0,0.5,1.0,0.625,5,8
3,0.5,0.35,-1.0,0.0,1.0,0.3333333333333333,2,6
4,0.4,0.27999999999999997,-1.0,0.0,1.0,0.25,2,8
5,0.4444444444444445,0.3111111111111111,-1.0,0.0,1.0,0.2857142857142857,2,7
6,0.6666666666666666,0.5333333333333332,-0.3333333333333333,0.33333333333333337,1.0,0.5,3,6
7,0.4,0.4,1.0,1.0,1.0,0.25,2,8
8,0.7499999999999999,0.7499999999999999,1.0,1.0,1.0,0.6,3,5
9,0.7499999999999999,0.5999999999999999,-0.3333333333333333,0.33333333333333337,1.0,0.6,3,5
10,0.2857142857142857,0.2857142857142857,1.0,1.0,1.0,0.16666666666666666,1,6
11,0.5,0.35,-1.0,0.0,1.0,0.3333333333333333,2,6
12,0.6666666666666666,0.5999999999999999,0.3333333333333333,0.6666666666666666,1.0,0.5,3,6
13,0.7272727272727273,0.6545454545454545,0.3333333333333333,0.6666666666666666,1.0,0.5714285714285714,4,7
14,0.5,0.5,1.0,1.0,1.0,0.3333333333333333,2,6
15,0.6666666666666666,0.5999999999999999,0.3333333333333333,0.6666666666666666,1.0,0.5,3,6
16,0.7499999999999999,0.5249999999999999,-1.0,0.0,1.0,0.6,3,5
17,0.6666666666666666,0.5333333333333332,-0.3333333333333333,0.33333333333333337,1.0,0.5,3,6
18,1.0,0.82,-0.2,0.4,1.0,1.0,5,5
19,0.6666666666666666,0.5333333333333332,-0.3333333333333333,0.33333333333333337,1.0,0.5,3,6
20,0.5714285714285715,0.5714285714285715,1.0,1.0,1.0,0.4,2,5
21,0.6666666666666666,0.5333333333333332,-0.3333333333333333,0.33333333333333337,1.0,0.5,3,6
22,0.5454545454545454,0.49090909090909085,0.3333333333333333,0.6666666666666666,1.0,0.375,3,8
23,0.6666666666666666,0.6666666666666666,1.0,1.0,1.0,0.5,3,6
24,0.5454545454545454,0.49090909090909085,0.3333333333333333,0.6666666666666666,1.0,0.375,3,8
25,0.6666666666666666,0.5999999999999999,0.3333333333333333,0.6666666666666666,1.0,0.5,3,6
26,0.5,0.35,-1.0,0.0,1.0,0.3333333333333333,2,6
27,0.4444444444444445,0.3111111111111111,-1.0,0.0,1.0,0.2857142857142857,2,7
29,0.5,0.39999999999999997,-0.3333333333333333,0.33333333333333337,1.0,0.3333333333333333,3,9
30,0.6666666666666666,0.5999999999999999,0.3333333333333333,0.6666666666666666,1.0,0.5,3,6
31,0.6666666666666666,0.6666666666666666,1.0,1.0,1.0,0.5,2,4
32,0.5714285714285715,0.5714285714285715,1.0,1.0,1.0,0.4,2,5
33,0.7499999999999999,0.6749999999999998,0.3333333333333333,0.6666666666666666,1.0,0.6,3,5
34,0.6666666666666666,0.6666666666666666,1.0,1.0,1.0,0.5,3,6
35,0.7499999999999999,0.6749999999999998,0.3333333333333333,0.6666666666666666,1.0,0.6,3,5
36,0.8333333333333333,0.7083333333333333,0.0,0.5,1.0,0.7142857142857143,5,7
37,0.6,0.5399999999999999,0.3333333333333333,0.6666666666666666,1.0,0.42857142857142855,3,7
38,0.888888888888889,0.8444444444444444,0.6666666666666666,0.8333333333333333,1.0,0.8,4,5
39,0.6,0.6,1.0,1.0,1.0,0.42857142857142855,3,7
40,0.6666666666666666,0.5999999999999999,0.3333333333333333,0.6666666666666666,1.0,0.5,3,6
41,0.6,0.5399999999999999,0.3333333333333333,0.6666666666666666,1.0,0.42857142857142855,3,7
42,0.6,0.5399999999999999,0.3333333333333333,0.6666666666666666,1.0,0.42857142857142855,3,7
43,0.6,0.4799999999999999,-0.3333333333333333,0.33333333333333337,1.0,0.42857142857142855,3,7
44,0.5,0.35,-1.0,0.0,1.0,0.3333333333333333,2,6
45,0.4444444444444445,0.4444444444444445,1.0,1.0,1.0,0.2857142857142857,2,7
46,0.6,0.5399999999999999,0.3333333333333333,0.6666666666666666,1.0,0.42857142857142855,3,7
47,0.9090909090909091,0.7999999999999998,0.2,0.6,1.0,0.8333333333333334,5,6
48,0.4444444444444445,0.3111111111111111,-1.0,0.0,1.0,0.2857142857142857,2,7
49,0.5454545454545454,0.4363636363636363,-0.3333333333333333,0.33333333333333337,1.0,0.375,3,8
50,0.5714285714285715,0.4,-1.0,0.0,1.0,0.4,2,5
51,0.5714285714285715,0.5714285714285715,1.0,1.0,1.0,0.4,2,5
52,0.5714285714285715,0.5714285714285715,1.0,1.0,1.0,0.4,2,5
53,0.8,0.72,0.3333333333333333,0.6666666666666666,1.0,0.6666666666666666,4,6
54,0.6666666666666666,0.6333333333333333,0.6666666666666666,0.8333333333333333,1.0,0.5,4,8
55,0.4,0.4,1.0,1.0,1.0,0.25,2,8
56,0.4,0.27999999999999997,-1.0,0.0,1.0,0.25,2,8
57,0.4,0.4,1.0,1.0,1.0,0.25,2,8
58,0.5454545454545454,0.3818181818181818,-1.0,0.0,1.0,0.375,3,8
59,0.6666666666666666,0.5333333333333332,-0.3333333333333333,0.33333333333333337,1.0,0.5,4,8
60,0.6666666666666666,0.5,-0.6666666666666666,0.16666666666666669,1.0,0.5,4,8
61,0.4,0.4,1.0,1.0,1.0,0.25,2,8
62,0.5454545454545454,0.49090909090909085,0.3333333333333333,0.6666666666666666,1.0,0.375,3,8
63,0.5454545454545454,0.3818181818181818,-1.0,0.0,1.0,0.375,3,8
65,0.5454545454545454,0.4363636363636363,-0.3333333333333333,0.33333333333333337,1.0,0.375,3,8
66,0.5454545454545454,0.4363636363636363,-0.3333333333333333,0.33333333333333337,1.0,0.375,3,8
67,0.5454545454545454,0.5454545454545454,1.0,1.0,1.0,0.375,3,8
68,0.4,0.4,1.0,1.0,1.0,0.25,2,8
69,0.4,0.4,1.0,1.0,1.0,0.25,2,8
70,0.5454545454545454,0.5454545454545454,1.0,1.0,1.0,0.375,3,8
71,0.6666666666666666,0.5999999999999999,0.3333333333333333,0.6666666666666666,1.0,0.5,4,8
72,0.5454545454545454,0.49090909090909085,0.3333333333333333,0.6666666666666666,1.0,0.375,3,8
73,0.5454545454545454,0.4363636363636363,-0.3333333333333333,0.33333333333333337,1.0,0.375,3,8
74,0.5,0.35,-1.0,0.0,1.0,0.3333333333333333,2,6
76,0.5,0.39999999999999997,-0.3333333333333333,0.33333333333333337,1.0,0.3333333333333333,3,9
77,0.5,0.5,1.0,1.0,1.0,0.3333333333333333,3,9
78,0.5454545454545454,0.5454545454545454,1.0,1.0,1.0,0.375,3,8
79,0.3636363636363636,0.2545454545454545,-1.0,0.0,1.0,0.2222222222222222,2,9
80,0.4,0.27999999999999997,-1.0,0.0,1.0,0.25,2,8
81,0.3636363636363636,0.2545454545454545,-1.0,0.0,1.0,0.2222222222222222,2,9
82,0.4,0.4,1.0,1.0,1.0,0.25,2,8
84,0.3636363636363636,0.2545454545454545,-1.0,0.0,1.0,0.2222222222222222,2,9
85,0.3636363636363636,0.2545454545454545,-1.0,0.0,1.0,0.2222222222222222,2,9
86,0.6666666666666666,0.5666666666666667,0.0,0.5,1.0,0.5,4,8
87,0.4,0.27999999999999997,-1.0,0.0,1.0,0.25,2,8
88,0.4,0.27999999999999997,-1.0,0.0,1.0,0.25,2,8
89,0.4,0.27999999999999997,-1.0,0.0,1.0,0.25,2,8
90,0.4,0.27999999999999997,-1.0,0.0,1.0,0.25,2,8
91,0.5454545454545454,0.4363636363636363,-0.3333333333333333,0.33333333333333337,1.0,0.375,3,8
92,0.5454545454545454,0.5454545454545454,1.0,1.0,1.0,0.375,3,8
93,0.5454545454545454,0.4363636363636363,-0.3333333333333333,0.33333333333333337,1.0,0.375,3,8
94,0.5454545454545454,0.5454545454545454,1.0,1.0,1.0,0.375,3,8
95,0.7272727272727273,0.6545454545454545,0.3333333333333333,0.6666666666666666,1.0,0.5714285714285714,4,7
96,0.4,0.27999999999999997,-1.0,0.0,1.0,0.25,2,8
97,0.6666666666666666,0.5666666666666667,0.0,0.5,1.0,0.5,4,8
98,0.7692307692307693,0.7230769230769231,0.6,0.8,1.0,0.625,5,8
99,0.4,0.4,1.0,1.0,1.0,0.25,2,8
100,0.4,0.4,1.0,1.0,1.0,0.25,2,8
101,0.4,0.4,1.0,1.0,1.0,0.25,2,8
103,0.5454545454545454,0.49090909090909085,0.3333333333333333,0.6666666666666666,1.0,0.375,3,8
104,0.5454545454545454,0.5454545454545454,1.0,1.0,1.0,0.375,3,8
106,0.4,0.27999999999999997,-1.0,0.0,1.0,0.25,2,8
107,0.3636363636363636,0.2545454545454545,-1.0,0.0,1.0,0.2222222222222222,2,9
108,0.5,0.44999999999999996,0.3333333333333333,0.6666666666666666,1.0,0.3333333333333333,3,9
109,0.5454545454545454,0.4363636363636363,-0.3333333333333333,0.33333333333333337,1.0,0.375,3,8
110,0.5454545454545454,0.5454545454545454,1.0,1.0,1.0,0.375,3,8
111,0.5454545454545454,0.49090909090909085,0.3333333333333333,0.6666666666666666,1.0,0.375,3,8
112,0.6666666666666666,0.5666666666666667,0.0,0.5,1.0,0.5,4,8
113,0.4,0.4,1.0,1.0,1.0,0.25,2,8
114,0.6666666666666666,0.5333333333333332,-0.3333333333333333,0.33333333333333337,1.0,0.5,4,8
115,0.6,0.5399999999999999,0.3333333333333333,0.6666666666666666,1.0,0.42857142857142855,3,7
116,0.6666666666666666,0.6666666666666666,1.0,1.0,1.0,0.5,4,8
117,0.6666666666666666,0.5333333333333332,-0.3333333333333333,0.33333333333333337,1.0,0.5,4,8
118,0.3636363636363636,0.2545454545454545,-1.0,0.0,1.0,0.2222222222222222,2,9
119,0.5,0.5,1.0,1.0,1.0,0.3333333333333333,3,9
120,0.7692307692307693,0.7230769230769231,0.6,0.8,1.0,0.625,5,8
121,0.5454545454545454,0.5454545454545454,1.0,1.0,1.0,0.375,3,8
122,0.4,0.27999999999999997,-1.0,0.0,1.0,0.25,2,8
123,0.4,0.4,1.0,1.0,1.0,0.25,2,8
124,0.5714285714285715,0.4285714285714286,-0.6666666666666666,0.16666666666666669,1.0,0.4,4,10
125,0.4,0.27999999999999997,-1.0,0.0,1.0,0.25,2,8
126,0.4,0.4,1.0,1.0,1.0,0.25,2,8
127,0.4,0.4,1.0,1.0,1.0,0.25,2,8
128,0.5,0.39999999999999997,-0.3333333333333333,0.33333333333333337,1.0,0.3333333333333333,3,9
129,0.4,0.4,1.0,1.0,1.0,0.25,2,8
130,0.4,0.4,1.0,1.0,1.0,0.25,2,8
131,0.4,0.4,1.0,1.0,1.0,0.25,2,8
132,0.6666666666666666,0.5333333333333332,-0.3333333333333333,0.33333333333333337,1.0,0.5,4,8
133,0.2222222222222222,0.15555555555555553,-1.0,0.0,1.0,0.125,2,16
134,0.4,0.4,1.0,1.0,1.0,0.25,2,8
135,0.6666666666666666,0.6333333333333333,0.6666666666666666,0.8333333333333333,1.0,0.5,4,8
136,0.3636363636363636,0.3636363636363636,1.0,1.0,1.0,0.2222222222222222,2,9
137,0.5454545454545454,0.5454545454545454,1.0,1.0,1.0,0.375,3,8
138,0.5,0.5,1.0,1.0,1.0,0.3333333333333333,3,9
139,0.5454545454545454,0.49090909090909085,0.3333333333333333,0.6666666666666666,1.0,0.375,3,8
140,0.5454545454545454,0.5454545454545454,1.0,1.0,1.0,0.375,3,8
141,0.5,0.5,1.0,1.0,1.0,0.3333333333333333,3,9
142,0.4,0.4,1.0,1.0,1.0,0.25,2,8
143,0.3636363636363636,0.2545454545454545,-1.0,0.0,1.0,0.2222222222222222,2,9
144,0.5,0.5,1.0,1.0,1.0,0.3333333333333333,3,9
146,0.5,0.44999999999999996,0.3333333333333333,0.6666666666666666,1.0,0.3333333333333333,3,9
147,0.5454545454545454,0.4363636363636363,-0.3333333333333333,0.33333333333333337,1.0,0.375,3,8
148,0.6666666666666666,0.6666666666666666,1.0,1.0,1.0,0.5,4,8
149,0.5454545454545454,0.3818181818181818,-1.0,0.0,1.0,0.375,3,8
150,0.5454545454545454,0.4363636363636363,-0.3333333333333333,0.33333333333333337,1.0,0.375,3,8
151,0.5454545454545454,0.5454545454545454,1.0,1.0,1.0,0.375,3,8
152,0.6666666666666666,0.6333333333333333,0.6666666666666666,0.8333333333333333,1.0,0.5,4,8
153,0.5454545454545454,0.49090909090909085,0.3333333333333333,0.6666666666666666,1.0,0.375,3,8
154,0.4,0.27999999999999997,-1.0,0.0,1.0,0.25,2,8
155,0.5454545454545454,0.5454545454545454,1.0,1.0,1.0,0.375,3,8
156,0.5454545454545454,0.4363636363636363,-0.3333333333333333,0.33333333333333337,1.0,0.375,3,8
157,0.4615384615384615,0.4615384615384615,1.0,1.0,1.0,0.3,3,10
158,0.5454545454545454,0.5454545454545454,1.0,1.0,1.0,0.375,3,8
159,0.7142857142857143,0.6499999999999999,0.4,0.7,1.0,0.5555555555555556,5,9
160,0.3636363636363636,0.3636363636363636,1.0,1.0,1.0,0.2222222222222222,2,9
161,0.5,0.44999999999999996,0.3333333333333333,0.6666666666666666,1.0,0.3333333333333333,3,9
162,0.4,0.27999999999999997,-1.0,0.0,1.0,0.25,2,8
163,0.42857142857142855,0.3857142857142857,0.3333333333333333,0.6666666666666666,1.0,0.2727272727272727,3,11
165,0.5454545454545454,0.49090909090909085,0.3333333333333333,0.6666666666666666,1.0,0.375,3,8
166,0.5454545454545454,0.49090909090909085,0.3333333333333333,0.6666666666666666,1.0,0.375,3,8
167,0.33333333333333337,0.33333333333333337,1.0,1.0,1.0,0.2,2,10
168,0.8,0.672,-0.06666666666666667,0.4666666666666667,1.0,0.6666666666666666,6,9
170,0.5454545454545454,0.5454545454545454,1.0,1.0,1.0,0.375,3,8
171,0.6666666666666666,0.5999999999999999,0.3333333333333333,0.6666666666666666,1.0,0.5,3,6
172,0.5,0.5,1.0,1.0,1.0,0.3333333333333333,3,9
173,0.4,0.27999999999999997,-1.0,0.0,1.0,0.25,2,8
174,0.3636363636363636,0.2545454545454545,-1.0,0.0,1.0,0.2222222222222222,2,9
175,0.5,0.5,1.0,1.0,1.0,0.3333333333333333,3,9
176,0.5454545454545454,0.4363636363636363,-0.3333333333333333,0.33333333333333337,1.0,0.375,3,8
177,0.4,0.4,1.0,1.0,1.0,0.25,2,8
178,0.5454545454545454,0.5454545454545454,1.0,1.0,1.0,0.375,3,8
179,0.4615384615384615,0.3692307692307692,-0.3333333333333333,0.33333333333333337,1.0,0.3,3,10
180,0.4,0.4,1.0,1.0,1.0,0.25,2,8
181,0.5454545454545454,0.49090909090909085,0.3333333333333333,0.6666666666666666,1.0,0.375,3,8
182,0.7692307692307693,0.7230769230769231,0.6,0.8,1.0,0.625,5,8
183,0.33333333333333337,0.33333333333333337,1.0,1.0,1.0,0.2,2,10
184,0.5454545454545454,0.4363636363636363,-0.3333333333333333,0.33333333333333337,1.0,0.375,3,8
186,0.4,0.27999999999999997,-1.0,0.0,1.0,0.25,2,8
187,0.5,0.5,1.0,1.0,1.0,0.3333333333333333,3,9
188,0.5454545454545454,0.5454545454545454,1.0,1.0,1.0,0.375,3,8
189,0.3636363636363636,0.2545454545454545,-1.0,0.0,1.0,0.2222222222222222,2,9
190,0.5454545454545454,0.4363636363636363,-0.3333333333333333,0.33333333333333337,1.0,0.375,3,8
191,0.6153846153846153,0.6153846153846153,1.0,1.0,1.0,0.4444444444444444,4,9
192,0.5454545454545454,0.5454545454545454,1.0,1.0,1.0,0.375,3,8
193,0.4615384615384615,0.3692307692307692,-0.3333333333333333,0.33333333333333337,1.0,0.3,3,10
194,0.5454545454545454,0.49090909090909085,0.3333333333333333,0.6666666666666666,1.0,0.375,3,8
195,0.3636363636363636,0.3636363636363636,1.0,1.0,1.0,0.2222222222222222,2,9
196,0.6666666666666666,0.5999999999999999,0.3333333333333333,0.6666666666666666,1.0,0.5,4,8
197,0.5,0.5,1.0,1.0,1.0,0.3333333333333333,3,9
198,0.5454545454545454,0.4363636363636363,-0.3333333333333333,0.33333333333333337,1.0,0.375,3,8
199,0.5,0.5,1.0,1.0,1.0,0.3333333333333333,3,9
200,0.5454545454545454,0.5454545454545454,1.0,1.0,1.0,0.375,3,8
201,0.5454545454545454,0.5454545454545454,1.0,1.0,1.0,0.375,3,8
202,0.8,0.576,-0.8666666666666667,0.06666666666666665,1.0,0.6666666666666666,6,9
203,0.4,0.4,1.0,1.0,1.0,0.25,2,8
204,0.4,0.4,1.0,1.0,1.0,0.25,2,8
205,0.3636363636363636,0.2545454545454545,-1.0,0.0,1.0,0.2222222222222222,2,9
206,0.5454545454545454,0.42545454545454536,-0.4666666666666667,0.26666666666666666,1.0,0.375,6,16
207,0.5454545454545454,0.5454545454545454,1.0,1.0,1.0,0.375,3,8
208,0.5454545454545454,0.49090909090909085,0.3333333333333333,0.6666666666666666,1.0,0.375,3,8
210,0.5454545454545454,0.5454545454545454,1.0,1.0,1.0,0.375,3,8
211,0.5454545454545454,0.4363636363636363,-0.3333333333333333,0.33333333333333337,1.0,0.375,3,8
212,0.5454545454545454,0.49090909090909085,0.3333333333333333,0.6666666666666666,1.0,0.375,3,8
213,0.5,0.44999999999999996,0.3333333333333333,0.6666666666666666,1.0,0.3333333333333333,3,9
214,0.4,0.4,1.0,1.0,1.0,0.25,2,8
215,0.4,0.27999999999999997,-1.0,0.0,1.0,0.25,2,8
216,0.5454545454545454,0.5454545454545454,1.0,1.0,1.0,0.375,3,8
217,0.4,0.4,1.0,1.0,1.0,0.25,2,8
218,0.5,0.5,1.0,1.0,0.3333333333333333,1.0,3,1
219,0.7692307692307693,0.6307692307692307,-0.2,0.4,1.0,0.625,5,8
220,0.3636363636363636,0.3636363636363636,1.0,1.0,1.0,0.2222222222222222,2,9
221,0.5454545454545454,0.4363636363636363,-0.3333333333333333,0.33333333333333337,1.0,0.375,3,8
222,0.5,0.44999999999999996,0.3333333333333333,0.6666666666666666,1.0,0.3333333333333333,3,9
223,0.5,0.5,1.0,1.0,1.0,0.3333333333333333,3,9
224,0.4615384615384615,0.4615384615384615,1.0,1.0,1.0,0.3,3,10
225,0.5,0.5,1.0,1.0,1.0,0.3333333333333333,3,9
226,0.5714285714285715,0.5428571428571429,0.6666666666666666,0.8333333333333333,1.0,0.4,4,10
227,0.5454545454545454,0.5454545454545454,1.0,1.0,1.0,0.375,3,8
229,0.5454545454545454,0.5454545454545454,1.0,1.0,1.0,0.375,3,8
230,0.6666666666666666,0.5999999999999999,0.3333333333333333,0.6666666666666666,1.0,0.5,4,8
231,0.6666666666666666,0.5666666666666667,0.0,0.5,1.0,0.5,4,8
232,0.5454545454545454,0.49090909090909085,0.3333333333333333,0.6666666666666666,1.0,0.375,3,8
233,0.3636363636363636,0.3636363636363636,1.0,1.0,1.0,0.2222222222222222,2,9
234,0.3636363636363636,0.2545454545454545,-1.0,0.0,1.0,0.2222222222222222,2,9
235,0.6666666666666666,0.6666666666666666,1.0,1.0,0.5,1.0,2,1
236,0.5,0.5,1.0,1.0,1.0,0.3333333333333333,3,9
237,0.6,0.6,1.0,1.0,1.0,0.42857142857142855,3,7
238,0.4,0.4,1.0,1.0,1.0,0.25,2,8
239,0.5,0.44999999999999996,0.3333333333333333,0.6666666666666666,1.0,0.3333333333333333,3,9
240,0.3636363636363636,0.2545454545454545,-1.0,0.0,1.0,0.2222222222222222,2,9
241,0.5454545454545454,0.49090909090909085,0.3333333333333333,0.6666666666666666,1.0,0.375,3,8
243,0.3636363636363636,0.2545454545454545,-1.0,0.0,1.0,0.2222222222222222,2,9
244,0.6153846153846153,0.5846153846153845,0.6666666666666666,0.8333333333333333,1.0,0.4444444444444444,4,9
245,0.4615384615384615,0.4615384615384615,1.0,1.0,1.0,0.3,3,10
248,0.5,0.44999999999999996,0.3333333333333333,0.6666666666666666,1.0,0.3333333333333333,3,9
249,0.5454545454545454,0.49090909090909085,0.3333333333333333,0.6666666666666666,1.0,0.375,3,8
250,0.5454545454545454,0.3818181818181818,-1.0,0.0,1.0,0.375,3,8
251,0.5,0.44999999999999996,0.3333333333333333,0.6666666666666666,1.0,0.3333333333333333,3,9
252,0.5454545454545454,0.5454545454545454,1.0,1.0,1.0,0.375,3,8
253,0.5454545454545454,0.49090909090909085,0.3333333333333333,0.6666666666666666,1.0,0.375,3,8
254,0.4,0.4,1.0,1.0,1.0,0.25,2,8
255,0.5454545454545454,0.4363636363636363,-0.3333333333333333,0.33333333333333337,1.0,0.375,3,8
256,0.5454545454545454,0.3818181818181818,-1.0,0.0,1.0,0.375,3,8
257,0.5333333333333333,0.5333333333333333,1.0,1.0,1.0,0.36363636363636365,4,11
259,0.5714285714285715,0.5714285714285715,1.0,1.0,1.0,0.4,4,10
261,0.42857142857142855,0.42857142857142855,1.0,1.0,1.0,0.2727272727272727,3,11
262,0.7142857142857143,0.6071428571428571,0.0,0.5,1.0,0.5555555555555556,5,9
263,0.5,0.5,1.0,1.0,1.0,0.3333333333333333,3,9
264,0.3636363636363636,0.2545454545454545,-1.0,0.0,1.0,0.2222222222222222,2,9
265,0.4,0.27999999999999997,-1.0,0.0,1.0,0.25,2,8
266,0.4615384615384615,0.4615384615384615,1.0,1.0,1.0,0.3,3,10
267,0.4,0.27999999999999997,-1.0,0.0,1.0,0.25,2,8
