sample_idx,match_f1,ordered_f1,kendall_tau,tau_normalized,precision,recall,num_predicted_steps,num_reference_steps
144,0.6153846153846153,0.5846153846153845,0.6666666666666666,0.8333333333333333,1.0,0.4444444444444444,4,9
145,0.6666666666666666,0.5333333333333332,-0.3333333333333333,0.33333333333333337,1.0,0.5,4,8
146,0.5,0.44999999999999996,0.3333333333333333,0.6666666666666666,1.0,0.3333333333333333,3,9
147,0.2222222222222222,0.2222222222222222,1.0,1.0,1.0,0.125,1,8
148,0.5454545454545454,0.49090909090909085,0.3333333333333333,0.6666666666666666,1.0,0.375,3,8
149,0.2222222222222222,0.2222222222222222,1.0,1.0,1.0,0.125,1,8
150,0.2222222222222222,0.2222222222222222,1.0,1.0,1.0,0.125,1,8
151,0.2222222222222222,0.2222222222222222,1.0,1.0,1.0,0.125,1,8
152,0.2222222222222222,0.2222222222222222,1.0,1.0,1.0,0.125,1,8
153,0.2222222222222222,0.2222222222222222,1.0,1.0,1.0,0.125,1,8
154,0.2222222222222222,0.2222222222222222,1.0,1.0,1.0,0.125,1,8
155,0.2222222222222222,0.2222222222222222,1.0,1.0,1.0,0.125,1,8
156,0.4,0.27999999999999997,-1.0,0.0,1.0,0.25,2,8
157,0.4615384615384615,0.3692307692307692,-0.3333333333333333,0.33333333333333337,1.0,0.3,3,10
158,0.4,0.4,1.0,1.0,1.0,0.25,2,8
159,0.19999999999999998,0.19999999999999998,1.0,1.0,1.0,0.1111111111111111,1,9
160,0.6153846153846153,0.5538461538461538,0.3333333333333333,0.6666666666666666,1.0,0.4444444444444444,4,9
161,0.19999999999999998,0.19999999999999998,1.0,1.0,1.0,0.1111111111111111,1,9
162,0.2222222222222222,0.2222222222222222,1.0,1.0,1.0,0.125,1,8
163,0.16666666666666669,0.16666666666666669,1.0,1.0,1.0,0.09090909090909091,1,11
164,1.0,1.0,1.0,1.0,1.0,1.0,1,1
165,0.6666666666666666,0.6333333333333333,0.6666666666666666,0.8333333333333333,1.0,0.5,4,8
166,0.4,0.27999999999999997,-1.0,0.0,1.0,0.25,2,8
167,0.4615384615384615,0.4615384615384615,1.0,1.0,1.0,0.3,3,10
168,0.19999999999999998,0.19999999999999998,1.0,1.0,1.0,0.1111111111111111,1,9
169,0.2222222222222222,0.2222222222222222,1.0,1.0,1.0,0.125,1,8
170,0.2222222222222222,0.2222222222222222,1.0,1.0,1.0,0.125,1,8
171,0.6666666666666666,0.6666666666666666,1.0,1.0,1.0,0.5,3,6
172,0.5,0.44999999999999996,0.3333333333333333,0.6666666666666666,1.0,0.3333333333333333,3,9
173,0.2222222222222222,0.2222222222222222,1.0,1.0,1.0,0.125,1,8
174,0.19999999999999998,0.19999999999999998,1.0,1.0,1.0,0.1111111111111111,1,9
175,0.19999999999999998,0.19999999999999998,1.0,1.0,1.0,0.1111111111111111,1,9
176,0.6666666666666666,0.6333333333333333,0.6666666666666666,0.8333333333333333,1.0,0.5,4,8
177,0.2222222222222222,0.2222222222222222,1.0,1.0,1.0,0.125,1,8
178,0.5454545454545454,0.5454545454545454,1.0,1.0,1.0,0.375,3,8
179,0.18181818181818182,0.18181818181818182,1.0,1.0,1.0,0.1,1,10
180,0.5454545454545454,0.3818181818181818,-1.0,0.0,1.0,0.375,3,8
181,0.2222222222222222,0.2222222222222222,1.0,1.0,1.0,0.125,1,8
182,0.6666666666666666,0.5333333333333332,-0.3333333333333333,0.33333333333333337,1.0,0.5,4,8
183,0.18181818181818182,0.18181818181818182,1.0,1.0,1.0,0.1,1,10
184,0.5454545454545454,0.5454545454545454,1.0,1.0,1.0,0.375,3,8
185,0.3636363636363636,0.2545454545454545,-1.0,0.0,1.0,0.2222222222222222,2,9
186,0.2222222222222222,0.2222222222222222,1.0,1.0,1.0,0.125,1,8
187,0.19999999999999998,0.19999999999999998,1.0,1.0,1.0,0.1111111111111111,1,9
188,0.5454545454545454,0.49090909090909085,0.3333333333333333,0.6666666666666666,1.0,0.375,3,8
189,0.5,0.39999999999999997,-0.3333333333333333,0.33333333333333337,1.0,0.3333333333333333,3,9
190,0.2222222222222222,0.2222222222222222,1.0,1.0,1.0,0.125,1,8
191,0.19999999999999998,0.19999999999999998,1.0,1.0,1.0,0.1111111111111111,1,9
192,0.2222222222222222,0.2222222222222222,1.0,1.0,1.0,0.125,1,8
193,0.5714285714285715,0.4571428571428572,-0.3333333333333333,0.33333333333333337,1.0,0.4,4,10
194,0.5454545454545454,0.3818181818181818,-1.0,0.0,1.0,0.375,3,8
195,0.19999999999999998,0.19999999999999998,1.0,1.0,1.0,0.1111111111111111,1,9
196,0.2222222222222222,0.2222222222222222,1.0,1.0,1.0,0.125,1,8
197,0.19999999999999998,0.19999999999999998,1.0,1.0,1.0,0.1111111111111111,1,9
198,0.5454545454545454,0.49090909090909085,0.3333333333333333,0.6666666666666666,1.0,0.375,3,8
199,0.19999999999999998,0.19999999999999998,1.0,1.0,1.0,0.1111111111111111,1,9
200,0.2222222222222222,0.2222222222222222,1.0,1.0,1.0,0.125,1,8
201,0.6666666666666666,0.5666666666666667,0.0,0.5,1.0,0.5,4,8
202,0.5,0.5,1.0,1.0,1.0,0.3333333333333333,3,9
203,0.2222222222222222,0.2222222222222222,1.0,1.0,1.0,0.125,1,8
204,0.2222222222222222,0.2222222222222222,1.0,1.0,1.0,0.125,1,8
205,0.19999999999999998,0.19999999999999998,1.0,1.0,1.0,0.1111111111111111,1,9
206,0.11764705882352941,0.11764705882352941,1.0,1.0,1.0,0.0625,1,16
207,0.5454545454545454,0.49090909090909085,0.3333333333333333,0.6666666666666666,1.0,0.375,3,8
208,0.5454545454545454,0.49090909090909085,0.3333333333333333,0.6666666666666666,1.0,0.375,3,8
209,0.5,0.44999999999999996,0.3333333333333333,0.6666666666666666,1.0,0.3333333333333333,3,9
210,0.2222222222222222,0.2222222222222222,1.0,1.0,1.0,0.125,1,8
211,0.2222222222222222,0.2222222222222222,1.0,1.0,1.0,0.125,1,8
212,0.2222222222222222,0.2222222222222222,1.0,1.0,1.0,0.125,1,8
213,0.19999999999999998,0.19999999999999998,1.0,1.0,1.0,0.1111111111111111,1,9
214,0.5454545454545454,0.3818181818181818,-1.0,0.0,1.0,0.375,3,8
215,0.2222222222222222,0.2222222222222222,1.0,1.0,1.0,0.125,1,8
216,0.2222222222222222,0.2222222222222222,1.0,1.0,1.0,0.125,1,8
217,0.2222222222222222,0.2222222222222222,1.0,1.0,1.0,0.125,1,8
218,1.0,1.0,1.0,1.0,1.0,1.0,1,1
